qct_id,official_qct_050,E100,E050,Q100,Q050
011010055040,0,0,0,0,0
011010056030,1,1,1,1,1
011010056040,0,0,0,0,0
011010056050,0,0,0,0,0
011010056060,1,1,1,1,1
011010056070,0,0,0,0,0
011010056080,0,0,0,0,0
011010056090,0,0,0,0,0
011010056100,0,0,0,0,0
011010056110,0,0,0,0,0
011010056120,0,0,0,0,0
011010057000,0,0,0,0,0
011010058000,0,0,0,0,0
011010059010,0,0,0,0,0
011010059020,1,1,1,1,1
011010060000,0,1,1,0,0
011010061000,0,1,1,0,0
011030001000,1,1,1,1,1
011030002000,0,0,0,0,0
011030003000,0,0,0,0,0
011030004000,1,1,1,1,1
011030006000,1,1,1,1,1
011030007000,1,1,1,1,1
011030008000,0,0,0,0,0
011030009000,1,1,1,1,1
011030010000,0,0,0,0,0
011030051010,0,0,0,0,0
011030051030,0,0,0,0,0
011030051050,0,0,0,0,0
011030051060,0,0,0,0,0
011030051070,0,0,0,0,0
011030051080,0,0,0,0,0
011030051090,1,1,1,1,1
011030052000,0,0,0,0,0
011030053010,0,0,0,0,0
011030053020,0,0,0,0,0
011030053030,0,0,0,0,0
011030053040,0,0,0,0,0
011030054040,0,0,0,0,0
011030054050,0,0,0,0,0
011030055000,0,0,0,0,0
011030056000,0,0,0,0,0
011030057010,0,0,0,0,0
011030057020,0,0,0,0,0
011056868000,0,0,0,0,0
011056870000,0,0,0,0,0
011056871000,1,1,1,1,1
011070500000,0,0,0,0,0
011070501000,0,0,0,0,0
011070502000,0,0,0,0,0
011070503000,1,1,1,1,1
011070504000,1,1,1,1,1
011091886000,0,0,0,0,0
011091887000,0,0,0,0,0
011091888000,0,0,0,0,0
011091889000,1,1,1,1,1
011091890000,0,0,0,0,0
011091891000,1,1,1,1,1
011091892000,0,0,0,0,0
011091893000,1,1,1,1,1
011110001000,0,0,0,0,0
011110002000,0,0,0,0,0
011110003000,0,0,0,0,0
011110004000,0,1,1,0,0
011110005000,1,1,1,0,1
011110006000,0,0,0,0,0
011130302000,1,1,1,1,1
011130303000,0,0,0,0,0
011130304010,0,0,0,0,0
011130304020,0,0,0,0,0
011130305000,0,0,0,0,0
011130306000,1,1,1,1,1
011130307000,1,1,1,1,1
011130308000,0,1,1,0,0
011130309010,0,0,0,0,0
011130309020,0,0,0,0,0
011130310000,0,0,0,0,0
011130311000,0,1,0,0,0
011130312000,0,0,0,0,0
011150401030,0,0,0,0,0
011150401040,0,0,0,0,0
011150401050,0,0,0,0,0
011150401060,0,0,0,0,0
011150402010,0,0,0,0,0
011150402030,1,1,1,1,1
011150402040,0,0,0,0,0
011150402050,0,0,0,0,0
011150403000,0,0,0,0,0
011150404010,0,0,0,0,0
011150404020,0,0,0,0,0
011150405010,0,0,0,0,0
011150405020,0,0,0,0,0
011170301020,0,0,0,0,0
011170301030,0,0,0,0,0
011170302110,0,0,0,0,0
011170302120,0,0,0,0,0
011170302130,0,0,0,0,0
011170302140,0,0,0,0,0
011170302150,0,0,0,0,0
011170302160,0,0,0,0,0
011170302170,0,0,0,0,0
011170303030,0,0,0,0,0
011170303040,0,0,0,0,0
011170303050,0,0,0,0,0
011170303060,0,0,0,0,0
011170303140,0,0,0,0,0
011170303150,0,0,0,0,0
011170303160,0,0,0,0,0
011170303170,0,0,0,0,0
011170303190,0,0,0,0,0
011170303200,0,0,0,0,0
011170303300,0,0,0,0,0
011170303310,0,0,0,0,0
011170303320,0,0,0,0,0
011170303330,0,0,0,0,0
011170303340,0,0,0,0,0
011170303360,0,0,0,0,0
011170303370,0,0,0,0,0
011170303400,0,0,0,0,0
011170303410,0,0,0,0,0
011170303420,0,0,0,0,0
011170303440,0,0,0,0,0
011170303450,0,0,0,0,0
011170304050,0,0,0,0,0
011170304060,0,0,0,0,0
011170304070,1,1,1,1,1
011170304080,0,0,0,0,0
011170305010,0,0,0,0,0
011170305020,0,0,0,0,0
011170306040,0,0,0,0,0
011170306050,0,0,0,0,0
011170306070,0,0,0,0,0
011170306080,0,0,0,0,0
011170306090,0,0,0,0,0
011170307010,0,0,0,0,0
011170307030,1,1,1,1,1
011170307040,0,0,0,0,0
011170308000,0,0,0,0,0
011170309000,0,0,0,0,0
011179800000,0,0,0,0,0
011190113000,1,1,1,1,1
011190114000,0,1,1,1,0
011190115000,1,1,1,1,1
011190116000,0,0,0,0,0
011210101010,0,0,0,0,0
011210101020,0,0,0,0,0
011210102010,0,0,0,0,0
011210102020,0,0,0,0,0
011210103010,1,1,1,1,1
011210103020,0,0,0,0,0
011210104000,0,0,0,0,0
011210105000,1,1,1,1,1
011210106000,1,1,1,1,1
011210107000,0,1,0,1,0
011210109000,0,0,0,0,0
011210110000,0,0,0,0,0
011210111000,0,0,0,0,0
011210112000,0,0,0,0,0
011210113000,1,1,1,1,1
011210114000,1,1,1,0,1
011210115000,0,0,0,0,0
011210116000,0,0,0,0,0
011210117000,0,0,0,0,0
011210118000,1,1,1,1,1
011210119000,0,0,0,0,0
011210120000,0,0,0,0,0
011239619000,0,0,0,0,0
011239620000,0,0,0,0,0
011239621000,1,1,1,1,1
011239622000,0,1,1,0,0
011239623000,0,0,0,0,0
011239624000,0,0,0,0,0
011239625010,0,0,0,0,0
011239625020,0,0,0,0,0
011239626000,0,0,0,0,0
011239627000,0,0,0,0,0
011250101010,0,0,0,0,0
011250101020,0,0,0,0,0
011250101030,0,0,0,0,0
011250102010,0,0,0,0,0
011250102020,0,0,0,0,0
011250102030,0,0,0,0,0
011250102040,0,0,0,0,0
011250103010,0,0,0,0,0
011250103020,0,0,0,0,0
011250103030,0,0,0,0,0
011250104030,0,0,0,0,0
011250104040,1,1,1,1,1
011250104050,0,0,0,0,0
011250104060,0,0,0,0,0
011250104070,0,0,0,0,0
011250105000,0,1,1,0,0
011250106010,0,0,0,0,0
011250106020,0,0,0,0,0
011250107010,0,0,0,0,0
011250107020,0,0,0,0,0
011250107030,0,0,0,0,0
011250108020,0,0,0,0,0
011250108030,0,1,1,0,0
011250108040,0,0,0,0,0
011250112000,0,1,1,1,0
011250114010,1,1,1,1,1
011250114020,1,1,1,1,1
011250116000,1,1,1,1,1
011250117010,1,1,1,1,1
011250117030,0,1,1,0,0
011250118000,1,1,1,0,1
011250119010,1,1,1,1,1
011250119020,0,1,1,1,0
011250120000,1,1,1,0,1
011250121000,0,1,1,0,0
011250123030,0,1,1,0,0
011250123040,0,1,1,0,0
011250123050,0,0,0,0,0
011250124030,0,0,0,0,0
011250124040,0,0,0,0,0
011250124050,0,1,1,0,0
011250125010,0,0,0,0,0
011250125020,0,0,0,0,0
011250125030,0,0,0,0,0
011250126000,1,1,1,1,1
011250127000,0,0,0,0,0
011250128000,1,1,1,1,1
011270201000,1,1,1,1,1
011270202000,0,0,0,0,0
011270203000,0,0,0,0,0
011270204000,0,0,0,0,0
011270206000,0,0,0,0,0
011270207000,0,0,0,0,0
011270208000,0,0,0,0,0
011270209000,0,0,0,0,0
011270210000,1,1,1,1,1
011270211000,1,1,1,1,1
011270212000,0,0,0,0,0
011270213000,0,0,0,0,0
011270214000,0,0,0,0,0
011270215000,0,0,0,0,0
011270216000,0,0,0,0,0
011270217000,0,0,0,0,0
011270218000,0,0,0,0,0
011270219000,0,1,0,1,0
011290439000,0,0,0,0,0
011290440000,0,0,0,0,0
011290441000,0,0,0,0,0
011290442000,0,0,0,0,0
011290443000,0,0,0,0,0
011310347000,1,1,1,1,1
011310348000,1,1,1,1,1
011310351000,1,1,1,1,1
011310352000,1,1,1,0,1
011339655010,0,1,0,0,0
011339655020,0,0,0,0,0
011339655030,0,0,0,0,0
011339656000,0,0,0,0,0
011339657000,0,0,0,0,0
011339658000,1,1,1,1,1
011339659000,0,0,0,0,0
020130001000,0,0,0,0,0
020160001000,0,0,0,0,0
020160002000,0,0,0,0,0
020200001010,0,0,0,0,0
020200001020,0,0,0,0,0
020200002010,0,0,0,0,0
020200002020,0,0,0,0,0
020200002030,0,0,0,0,0
020200002040,0,0,0,0,0
020200003000,0,0,0,0,0
020200004000,0,0,0,0,0
020200005000,0,0,0,0,0
020200006000,1,1,1,1,1
020200007010,0,0,0,0,0
020200007020,0,0,0,0,0
020200007030,0,0,0,0,0
020200008010,0,0,0,0,0
020200008020,0,0,0,0,0
020200009010,1,1,1,1,1
020200009020,0,0,0,0,0
020200010000,0,0,0,0,0
020200011000,0,0,0,0,0
020200012000,0,0,0,0,0
020200013000,0,0,0,0,0
020200014000,0,0,0,0,0
020200015000,0,0,0,0,0
020200016010,0,0,0,0,0
020200016020,0,0,0,0,0
020200017010,0,0,0,0,0
020200017020,0,0,0,0,0
020200017310,0,0,0,0,0
020200017320,0,0,0,0,0
020200018010,0,0,0,0,0
020200018020,0,0,0,0,0
020200019000,0,0,0,0,0
020200020000,1,1,1,1,1
020200021000,0,0,0,0,0
020200022010,0,0,0,0,0
020200022020,0,0,0,0,0
020200023010,0,0,0,0,0
020200023020,0,0,0,0,0
020200023030,0,0,0,0,0
020200024000,0,0,0,0,0
020200025010,0,0,0,0,0
020200025020,0,0,0,0,0
020200026010,0,0,0,0,0
020200026020,0,0,0,0,0
020200026030,0,0,0,0,0
020200027020,0,0,0,0,0
020200027110,0,0,0,0,0
020200027120,0,0,0,0,0
020200028110,0,0,0,0,0
020200028120,0,0,0,0,0
020200028130,0,0,0,0,0
020200028210,0,0,0,0,0
020200028220,0,0,0,0,0
020200028230,0,0,0,0,0
020200029000,0,0,0,0,0
020500001000,1,1,1,1,1
020500002000,0,0,0,0,0
020500003000,0,0,0,0,0
020600001000,0,0,0,0,0
020680001000,0,0,0,0,0
020700001000,0,0,0,0,0
020700002000,0,0,0,0,0
020900001000,1,1,1,1,1
020900002000,0,0,0,0,0
020900003000,0,0,0,0,0
020900004000,0,0,0,0,0
020900005000,0,0,0,0,0
020900006000,0,0,0,0,0
020900007000,0,0,0,0,0
020900008000,0,0,0,0,0
020900009000,0,0,0,0,0
020900010000,0,0,0,0,0
020900011000,0,0,0,0,0
020900012000,0,0,0,0,0
020900013000,0,0,0,0,0
020900014000,0,0,0,0,0
020900015000,0,0,0,0,0
020900016000,0,0,0,0,0
020900017000,0,0,0,0,0
020900018000,0,0,0,0,0
020900019000,0,0,0,0,0
021000001000,0,0,0,0,0
021050002000,0,0,0,0,0
021050003000,0,0,0,0,0
021100001000,0,0,0,0,0
021100002000,0,0,0,0,0
021100003000,0,0,0,0,0
021100004000,0,0,0,0,0
021100005000,0,0,0,0,0
021100006000,0,0,0,0,0
021220001000,0,0,0,0,0
021220002000,0,0,0,0,0
021220003000,0,0,0,0,0
021220004000,0,0,0,0,0
021220005000,0,0,0,0,0
021220006000,0,0,0,0,0
021220007000,0,0,0,0,0
021220008000,0,0,0,0,0
021220009000,0,0,0,0,0
021220010000,0,0,0,0,0
021220011000,0,0,0,0,0
021220012000,1,1,1,1,1
021220013000,0,0,0,0,0
021300001000,0,0,0,0,0
021300002000,0,0,0,0,0
021300003000,0,0,0,0,0
021300004000,0,0,0,0,0
021500001000,0,0,0,0,0
021500002000,0,0,0,0,0
021500003000,0,0,0,0,0
021500004000,0,0,0,0,0
021500005000,0,0,0,0,0
021640001000,0,0,0,0,0
021700001010,0,1,0,1,0
021700001020,0,0,0,0,0
021700002000,0,0,0,0,0
021700003000,0,0,0,0,0
021700004010,0,0,0,0,0
021700004020,0,0,0,0,0
021700005010,0,0,0,0,0
021700005020,0,0,0,0,0
021700006010,0,0,0,0,0
021700006030,0,0,0,0,0
021700006040,0,0,0,0,0
021700007010,0,0,0,0,0
021700007030,0,0,0,0,0
021700007050,0,0,0,0,0
021700007060,0,0,0,0,0
021700008000,0,0,0,0,0
021700009000,0,0,0,0,0
021700010010,0,0,0,0,0
021700010030,0,0,0,0,0
021700010040,0,0,0,0,0
021700011000,0,0,0,0,0
021700012010,0,0,0,0,0
021700012020,0,0,0,0,0
021700013000,0,0,0,0,0
021800001000,1,1,1,1,1
021800002000,0,0,0,0,0
021850001000,0,0,0,0,0
021850002000,0,0,0,0,0
021850003000,0,0,0,0,0
021880001000,0,0,0,0,0
021880002000,0,0,0,0,0
021950002000,0,0,0,0,0
021980001000,0,0,0,0,0
021980002000,0,0,0,0,0
021980003000,0,1,0,1,0
021989401000,0,0,0,0,0
022200001000,0,0,0,0,0
022200002000,0,0,0,0,0
022300001000,0,0,0,0,0
022400001000,0,0,0,0,0
022400004000,0,0,0,0,0
022610001000,0,0,0,0,0
022610002000,0,0,0,0,0
022610003000,0,0,0,0,0
022700001000,1,1,1,1,1
022750003000,0,0,0,0,0
022820001000,0,0,0,0,0
022900001000,1,1,1,1,1
022900002000,0,0,0,0,0
022900003000,1,1,1,1,1
022900004000,0,0,0,0,0
040019426000,1,1,1,1,1
040019427000,0,1,1,1,0
040019440000,0,1,1,0,0
040019441000,1,1,1,1,1
040019442010,0,1,1,0,0
040019442020,1,1,1,1,1
040019443000,1,1,1,1,1
040019449010,1,1,1,1,1
040019449020,1,1,1,1,1
040019450010,0,1,1,0,0
040019450020,1,1,1,1,1
040019451000,0,1,1,0,0
040019702000,0,0,0,0,0
040019703000,0,0,0,0,0
040019705010,0,0,0,0,0
040019705020,0,0,0,0,0
040030001000,0,0,0,0,0
040030002010,0,0,0,0,0
040030002020,0,0,0,0,0
040030002030,0,0,0,0,0
040030003010,0,1,1,0,0
040030003020,0,0,0,0,0
040030003030,0,0,0,0,0
040030004000,0,0,0,0,0
040030005000,0,0,0,0,0
040030006000,1,1,1,1,1
040030007000,0,1,1,0,0
040030008000,0,1,1,0,0
040030009010,1,1,1,1,1
040030009020,1,1,1,1,1
040030010000,0,0,0,0,0
040030011000,0,1,1,0,0
040030012000,0,1,1,0,0
040030013000,0,0,0,0,0
040030014010,0,0,0,0,0
040030014020,0,0,0,0,0
040030015010,0,0,0,0,0
040030015020,0,0,0,0,0
040030016010,0,0,0,0,0
040030016020,0,0,0,0,0
040030017010,0,0,0,0,0
040030017020,0,0,0,0,0
040030017030,0,0,0,0,0
040030018000,0,0,0,0,0
040030019000,0,0,0,0,0
040030020010,0,0,0,0,0
040030020020,0,0,0,0,0
040030021000,0,0,0,0,0
040050001000,0,0,0,0,0
040050002000,0,0,0,0,0
040050003000,0,1,1,0,0
040050004000,0,0,0,0,0
040050005000,0,0,0,0,0
040050006000,0,0,0,0,0
040050007000,0,0,0,0,0
040050008000,1,1,1,1,1
040050009000,0,0,0,0,0
040050010000,1,1,1,1,1
040050011010,0,0,0,0,0
040050011020,0,0,0,0,0
040050012000,0,0,0,0,0
040050013010,0,0,0,0,0
040050013020,0,0,0,0,0
040050015000,0,0,0,0,0
040050016000,0,0,0,0,0
040050017000,0,0,0,0,0
040050020000,0,0,0,0,0
040050021000,0,0,0,0,0
040050022000,0,0,0,0,0
040050023000,0,0,0,0,0
040059422010,0,1,1,0,0
040059422020,1,1,1,1,1
040059449000,0,1,1,0,0
040059450000,1,1,1,1,1
040059451000,1,1,1,1,1
040059452000,0,0,0,0,0
040070001000,0,0,0,0,0
040070002000,0,0,0,0,0
040070003010,0,0,0,0,0
040070003020,0,0,0,0,0
040070004000,0,0,0,0,0
040070005000,0,0,0,0,0
040070006000,0,0,0,0,0
040070007000,0,1,0,0,0
040070008000,0,0,0,0,0
040070009000,0,0,0,0,0
040070010000,0,0,0,0,0
040070011000,0,0,0,0,0
040070012000,0,0,0,0,0
040070013000,0,1,1,0,0
040079402000,1,1,1,1,1
040079404000,1,1,1,1,1
040099405000,1,1,1,1,1
040099611000,0,0,0,0,0
040099612010,0,0,0,0,0
040099612020,0,0,0,0,0
040099613000,0,1,1,0,0
040099614000,0,0,0,0,0
040099615000,0,0,0,0,0
040099616000,0,1,0,0,0
040099617000,0,0,0,0,0
040119601000,0,0,0,0,0
040119602000,0,0,0,0,0
040119603000,0,1,1,0,0
040120201000,0,1,1,0,0
040120202010,0,0,0,0,0
040120202020,0,0,0,0,0
040120205010,0,0,0,0,0
040120205020,0,0,0,0,0
040120206020,0,0,0,0,0
040129402000,0,0,0,0,0
040129403000,0,1,1,0,0
040129800000,0,0,0,0,0
040130101010,0,0,0,0,0
040130101020,0,0,0,0,0
040130304010,0,0,0,0,0
040130304020,0,0,0,0,0
040130405020,0,0,0,0,0
040130405060,0,0,0,0,0
040130405070,0,0,0,0,0
040130405120,0,0,0,0,0
040130405130,0,0,0,0,0
040130405140,0,0,0,0,0
040130405150,0,0,0,0,0
040130405160,0,0,0,0,0
040130405170,0,0,0,0,0
040130405180,0,0,0,0,0
040130405190,0,0,0,0,0
040130405200,0,0,0,0,0
040130405210,0,0,0,0,0
040130405220,0,0,0,0,0
040130405230,0,0,0,0,0
040130405240,0,0,0,0,0
040130405250,0,0,0,0,0
040130405260,0,0,0,0,0
040130405270,0,0,0,0,0
040130405280,0,0,0,0,0
040130405290,0,0,0,0,0
040130405300,0,0,0,0,0
040130405310,0,0,0,0,0
040130506030,0,0,0,0,0
040130506040,0,0,0,0,0
040130506050,0,0,0,0,0
040130506060,0,0,0,0,0
040130506070,0,0,0,0,0
040130506080,0,0,0,0,0
040130506090,0,0,0,0,0
040130506100,0,0,0,0,0
040130506110,0,0,0,0,0
040130507010,0,0,0,0,0
040130507020,1,1,1,1,1
040130608010,1,1,1,1,1
040130608020,0,0,0,0,0
040130609010,0,0,0,0,0
040130609020,1,1,1,1,1
040130609030,1,1,1,1,1
040130609040,1,1,1,1,1
040130610090,0,0,0,0,0
040130610100,0,0,0,0,0
040130610110,0,1,0,0,0
040130610120,0,0,0,0,0
040130610130,0,0,0,0,0
040130610140,0,0,0,0,0
040130610150,0,0,0,0,0
040130610160,0,0,0,0,0
040130610170,0,0,0,0,0
040130610180,0,0,0,0,0
040130610190,0,0,0,0,0
040130610200,0,0,0,0,0
040130610210,0,0,0,0,0
040130610220,0,0,0,0,0
040130610230,0,0,0,0,0
040130610240,0,0,0,0,0
040130610250,0,0,0,0,0
040130610260,0,0,0,0,0
040130610270,0,0,0,0,0
040130610280,0,0,0,0,0
040130610290,0,0,0,0,0
040130610300,0,0,0,0,0
040130610310,0,0,0,0,0
040130610320,0,0,0,0,0
040130610330,0,0,0,0,0
040130610340,0,0,0,0,0
040130610350,0,0,0,0,0
040130610360,0,0,0,0,0
040130610370,0,0,0,0,0
040130610380,0,0,0,0,0
040130610390,0,0,0,0,0
040130610400,0,0,0,0,0
040130610410,0,0,0,0,0
040130610420,0,0,0,0,0
040130610430,0,0,0,0,0
040130610440,0,0,0,0,0
040130610450,0,0,0,0,0
040130610460,0,0,0,0,0
040130610470,0,0,0,0,0
040130611000,0,0,0,0,0
040130612000,1,1,1,1,1
040130613000,0,0,0,0,0
040130614010,0,1,0,1,0
040130614020,1,1,1,1,1
040130715030,0,0,0,0,0
040130715040,0,0,0,0,0
040130715050,0,0,0,0,0
040130715060,0,0,0,0,0
040130715090,0,0,0,0,0
040130715100,0,0,0,0,0
040130715110,0,0,0,0,0
040130715120,0,0,0,0,0
040130715130,0,0,0,0,0
040130715140,0,0,0,0,0
040130715150,0,0,0,0,0
040130715160,0,0,0,0,0
040130715170,0,0,0,0,0
040130716000,0,0,0,0,0
040130717010,0,0,0,0,0
040130717020,0,0,0,0,0
040130718010,0,0,0,0,0
040130718020,0,0,0,0,0
040130719030,0,0,0,0,0
040130719060,0,0,0,0,0
040130719090,0,0,0,0,0
040130719100,0,0,0,0,0
040130719110,0,0,0,0,0
040130719120,0,1,1,1,0
040130719130,0,0,0,0,0
040130719140,1,1,1,0,1
040130719150,0,0,0,0,0
040130820020,0,0,0,0,0
040130820070,0,0,0,0,0
040130820080,0,0,0,0,0
040130820090,0,1,1,0,0
040130820100,1,1,1,1,1
040130820120,0,0,0,0,0
040130820160,0,0,0,0,0
040130820170,0,0,0,0,0
040130820180,0,0,0,0,0
040130820190,0,0,0,0,0
040130820200,0,0,0,0,0
040130820210,0,0,0,0,0
040130820220,0,0,0,0,0
040130820230,0,0,0,0,0
040130820240,0,0,0,0,0
040130820250,0,0,0,0,0
040130820260,0,0,0,0,0
040130820270,0,0,0,0,0
040130820280,0,0,0,0,0
040130822030,0,0,0,0,0
040130822040,0,0,0,0,0
040130822050,0,0,0,0,0
040130822060,0,0,0,0,0
040130822070,0,0,0,0,0
040130822080,0,0,0,0,0
040130822090,1,1,1,1,1
040130822100,0,0,0,0,0
040130822110,0,0,0,0,0
040130830000,1,1,1,1,1
040130923050,0,0,0,0,0
040130923060,0,0,0,0,0
040130923070,0,0,0,0,0
040130923080,0,0,0,0,0
040130923090,0,0,0,0,0
040130923110,1,1,1,1,1
040130923120,0,0,0,0,0
040130924010,1,1,1,1,1
040130924020,0,0,0,0,0
040130925000,0,0,0,0,0
040130926000,1,1,1,1,1
040130927050,0,0,0,0,0
040130927080,0,0,0,0,0
040130927090,0,0,0,0,0
040130927100,0,0,0,0,0
040130927110,1,1,1,1,1
040130927120,0,0,0,0,0
040130927130,0,0,0,0,0
040130927150,0,0,0,0,0
040130927160,0,0,0,0,0
040130927170,0,0,0,0,0
040130927180,0,1,0,0,0
040130927190,0,0,0,0,0
040130927200,0,0,0,0,0
040130927210,0,0,0,0,0
040130927230,0,0,0,0,0
040130927240,0,0,0,0,0
040130928010,1,1,1,1,1
040130928020,1,1,1,1,1
040130929000,1,1,1,1,1
040130930010,1,1,1,1,1
040130930020,1,1,1,1,1
040130931010,1,1,1,1,1
040130931040,1,1,1,1,1
040130931050,1,1,1,1,1
040130931060,0,0,0,0,0
040130932000,1,1,1,1,1
040131032050,0,0,0,0,0
040131032060,0,0,0,0,0
040131032070,0,0,0,0,0
040131032080,0,0,0,0,0
040131032090,0,0,0,0,0
040131032100,0,0,0,0,0
040131032110,0,0,0,0,0
040131032120,0,0,0,0,0
040131032140,0,0,0,0,0
040131032150,0,0,0,0,0
040131032160,0,0,0,0,0
040131032170,0,0,0,0,0
040131032190,0,0,0,0,0
040131032200,0,0,0,0,0
040131033020,0,0,0,0,0
040131033030,0,0,0,0,0
040131033040,1,1,1,1,1
040131033050,1,1,1,1,1
040131033060,1,1,1,1,1
040131034000,0,0,0,0,0
040131035010,0,0,0,0,0
040131035020,0,0,0,0,0
040131036040,0,0,0,0,0
040131036050,0,0,0,0,0
040131036060,0,0,0,0,0
040131036070,0,0,0,0,0
040131036080,0,0,0,0,0
040131036090,0,0,0,0,0
040131036110,0,0,0,0,0
040131036120,0,0,0,0,0
040131036140,0,0,0,0,0
040131036150,1,1,1,1,1
040131037010,0,0,0,0,0
040131037020,0,0,0,0,0
040131039000,0,0,0,0,0
040131040000,0,0,0,0,0
040131041000,0,0,0,0,0
040131042020,0,0,0,0,0
040131042030,0,0,0,0,0
040131042040,0,0,0,0,0
040131042050,0,0,0,0,0
040131042060,0,0,0,0,0
040131042070,0,0,0,0,0
040131042120,0,0,0,0,0
040131042140,0,0,0,0,0
040131042150,0,0,0,0,0
040131042160,0,0,0,0,0
040131042170,0,0,0,0,0
040131042180,0,0,0,0,0
040131042190,0,0,0,0,0
040131042210,0,0,0,0,0
040131042220,0,0,0,0,0
040131042230,0,0,0,0,0
040131042240,0,0,0,0,0
040131042250,0,0,0,0,0
040131042260,0,0,0,0,0
040131042270,0,0,0,0,0
040131043010,0,0,0,0,0
040131043020,0,0,0,0,0
040131044010,0,1,1,1,0
040131044020,0,0,0,0,0
040131045010,1,1,1,1,1
040131045020,1,1,1,1,1
040131046000,1,1,1,1,1
040131047010,0,0,0,0,0
040131047020,1,1,1,1,1
040131048010,0,0,0,0,0
040131048020,0,0,0,0,0
040131049000,0,0,0,0,0
040131050020,0,0,0,0,0
040131050030,0,0,0,0,0
040131050040,0,0,0,0,0
040131051010,0,0,0,0,0
040131051020,0,0,0,0,0
040131051030,0,0,0,0,0
040131052000,0,1,1,0,0
040131053000,0,0,0,0,0
040131054000,0,0,0,0,0
040131055010,1,1,1,1,1
040131055020,1,1,1,1,1
040131055030,1,1,1,1,1
040131056010,0,0,0,0,0
040131056020,1,1,1,0,1
040131057010,0,0,0,0,0
040131057020,0,0,0,0,0
040131058000,0,0,0,0,0
040131059000,1,1,1,1,1
040131060010,1,1,1,1,1
040131060020,0,1,1,1,0
040131060030,1,1,1,1,1
040131061000,0,0,0,0,0
040131062000,0,0,0,0,0
040131063000,0,0,0,0,0
040131064000,0,0,0,0,0
040131065010,0,0,0,0,0
040131065020,0,0,0,0,0
040131066000,0,0,0,0,0
040131067010,1,1,1,1,1
040131067020,0,1,0,0,0
040131067030,0,0,0,0,0
040131068010,1,1,1,1,1
040131068020,0,0,0,0,0
040131069000,1,1,1,0,1
040131070000,0,0,0,0,0
040131071010,1,1,1,1,1
040131071020,1,1,1,1,1
040131072010,1,1,1,1,1
040131072020,1,1,1,1,1
040131073000,0,0,0,0,0
040131074000,1,1,1,1,1
040131075000,0,0,0,0,0
040131076010,1,1,1,1,1
040131076020,0,0,0,0,0
040131077000,0,0,0,0,0
040131078000,0,0,0,0,0
040131079000,0,0,0,0,0
040131080000,0,0,0,0,0
040131081000,0,0,0,0,0
040131082000,0,0,0,0,0
040131083010,0,0,0,0,0
040131083020,0,0,0,0,0
040131084000,0,0,0,0,0
040131085010,0,0,0,0,0
040131085020,0,0,0,0,0
040131086010,1,1,1,1,1
040131086020,0,1,0,0,0
040131088020,0,0,0,0,0
040131089010,1,1,1,1,1
040131089020,1,1,1,1,1
040131090010,1,1,1,1,1
040131090020,1,1,1,1,1
040131090030,1,1,1,1,1
040131091010,1,1,1,1,1
040131091020,1,1,1,1,1
040131092000,1,1,1,1,1
040131093000,1,1,1,1,1
040131094000,1,1,1,1,1
040131095000,0,1,0,0,0
040131096010,1,1,1,1,1
040131096020,1,1,1,1,1
040131096030,0,0,0,0,0
040131096040,1,1,1,1,1
040131097010,1,1,1,1,1
040131097020,1,1,1,1,1
040131097030,1,1,1,1,1
040131097040,1,1,1,1,1
040131097050,0,0,0,0,0
040131098010,1,1,1,1,1
040131098020,1,1,1,1,1
040131099000,1,1,1,1,1
040131100010,1,1,1,1,1
040131100020,1,1,1,1,1
040131101000,1,1,1,1,1
040131104000,0,0,0,0,0
040131105010,0,0,0,0,0
040131105020,0,0,0,0,0
040131106000,0,0,0,0,0
040131107010,1,1,1,1,1
040131107020,1,1,1,1,1
040131108010,1,1,1,1,1
040131108020,0,0,0,0,0
040131109010,1,1,1,1,1
040131109020,1,1,1,1,1
040131110000,0,0,0,0,0
040131111000,0,0,0,0,0
040131112010,1,1,1,1,1
040131112020,1,1,1,1,1
040131112030,1,1,1,1,1
040131112040,0,0,0,0,0
040131113000,0,0,0,0,0
040131114010,1,1,1,1,1
040131114020,1,1,1,1,1
040131115010,1,1,1,1,1
040131115020,1,1,1,1,1
040131116010,1,1,1,1,1
040131116020,1,1,1,1,1
040131117000,1,1,1,1,1
040131118000,0,0,0,0,0
040131119000,0,0,0,0,0
040131121000,1,1,1,1,1
040131122010,1,1,1,1,1
040131122020,1,1,1,1,1
040131123010,1,1,1,1,1
040131123020,1,1,1,1,1
040131124010,1,1,1,1,1
040131124020,1,1,1,1,1
040131125020,1,1,1,1,1
040131125030,1,1,1,1,1
040131125040,1,1,1,1,1
040131125050,1,1,1,1,1
040131125070,1,1,1,1,1
040131125080,0,1,1,1,0
040131125090,1,1,1,1,1
040131125100,0,0,0,0,0
040131125110,0,0,0,0,0
040131125120,0,1,1,1,0
040131125130,0,0,0,0,0
040131125140,0,0,0,0,0
040131126010,1,1,1,1,1
040131126020,1,1,1,1,1
040131127000,1,1,1,1,1
040131129000,1,1,1,1,1
040131130000,0,0,0,0,0
040131131000,1,1,1,1,1
040131132010,1,1,1,1,1
040131132020,1,1,1,1,1
040131132030,1,1,1,1,1
040131133000,1,1,1,1,1
040131134000,0,0,0,0,0
040131135010,1,1,1,1,1
040131135020,1,1,1,1,1
040131136010,1,1,1,1,1
040131136020,1,1,1,1,1
